209,u0001f470_u0001f3fc,bride_with_veil:_medium-light_skin_tone,"bride,medium-light_skin_tone,veil,wedding"
210,u0001f470_u0001f3fd,bride_with_veil:_medium_skin_tone,"bride,medium_skin_tone,veil,wedding"
211,u0001f470_u0001f3fe,bride_with_veil:_medium-dark_skin_tone,"bride,medium-dark_skin_tone,veil,wedding"
212,u0001f470_u0001f3ff,bride_with_veil:_dark_skin_tone,"bride,dark_skin_tone,veil,wedding"
213,u0001f935,man_in_tuxedo,"groom,man,tuxedo"
214,u0001f935_u0001f3fb,man_in_tuxedo:_light_skin_tone,"groom,light_skin_tone,man,tuxedo"
215,u0001f935_u0001f3fc,man_in_tuxedo:_medium-light_skin_tone,"groom,man,medium-light_skin_tone,tuxedo"
216,u0001f935_u0001f3fd,man_in_tuxedo:_medium_skin_tone,"groom,man,medium_skin_tone,tuxedo"
217,u0001f935_u0001f3fe,man_in_tuxedo:_medium-dark_skin_tone,"groom,man,medium-dark_skin_tone,tuxedo"
218,u0001f935_u0001f3ff,man_in_tuxedo:_dark_skin_tone,"dark_skin_tone,groom,man,tuxedo"
219,u0001f930,pregnant_woman,"pregnant,woman"
220,u0001f930_u0001f3fb,pregnant_woman:_light_skin_tone,"light_skin_tone,pregnant,woman"
221,u0001f930_u0001f3fc,pregnant_woman:_medium-light_skin_tone,"medium-light_skin_tone,pregnant,woman"
222,u0001f930_u0001f3fd,pregnant_woman:_medium_skin_tone,"medium_skin_tone,pregnant,woman"
223,u0001f930_u0001f3fe,pregnant_woman:_medium-dark_skin_tone,"medium-dark_skin_tone,pregnant,woman"
224,u0001f930_u0001f3ff,pregnant_woman:_dark_skin_tone,"dark_skin_tone,pregnant,woman"
225,u0001f472,man_with_chinese_cap,"gua_pi_mao,hat,man"
226,u0001f472_u0001f3fb,man_with_chinese_cap:_light_skin_tone,"gua_pi_mao,hat,light_skin_tone,man"
227,u0001f472_u0001f3fc,man_with_chinese_cap:_medium-light_skin_tone,"gua_pi_mao,hat,man,medium-light_skin_tone"
228,u0001f472_u0001f3fd,man_with_chinese_cap:_medium_skin_tone,"gua_pi_mao,hat,man,medium_skin_tone"
229,u0001f472_u0001f3fe,man_with_chinese_cap:_medium-dark_skin_tone,"gua_pi_mao,hat,man,medium-dark_skin_tone"
230,u0001f472_u0001f3ff,man_with_chinese_cap:_dark_skin_tone,"dark_skin_tone,gua_pi_mao,hat,man"
231,u0001f64d,person_frowning,"frown,gesture"
232,u0001f64d_u0001f3fb,person_frowning:_light_skin_tone,"frown,gesture,light_skin_tone"
233,u0001f64d_u0001f3fc,person_frowning:_medium-light_skin_tone,"frown,gesture,medium-light_skin_tone"
234,u0001f64d_u0001f3fd,person_frowning:_medium_skin_tone,"frown,gesture,medium_skin_tone"
235,u0001f64d_u0001f3fe,person_frowning:_medium-dark_skin_tone,"frown,gesture,medium-dark_skin_tone"
236,u0001f64d_u0001f3ff,person_frowning:_dark_skin_tone,"dark_skin_tone,frown,gesture"
237,u0001f64e,person_pouting,"gesture,pouting"
238,u0001f64e_u0001f3fb,person_pouting:_light_skin_tone,"gesture,light_skin_tone,pouting"
239,u0001f64e_u0001f3fc,person_pouting:_medium-light_skin_tone,"gesture,medium-light_skin_tone,pouting"
240,u0001f64e_u0001f3fd,person_pouting:_medium_skin_tone,"gesture,medium_skin_tone,pouting"
241,u0001f64e_u0001f3fe,person_pouting:_medium-dark_skin_tone,"gesture,medium-dark_skin_tone,pouting"
